63,1
4,2
6,3
8,4
1,5
9,6
7,7
3,8
62,9
5,9
2,1
37,10
23,2
33,7
30,5
57,2
77,4
64,6
28,7
65,3
55,10
87,10
42,11
31,8
80,2
66,3
68,1
88,5
76,1
48,2
27,5
12,5
58,6
71,2
98,5
49,10
74,7
61,2
43,8
45,5
36,6
13,1
25,8
95,4
19,3
26,10
54,5
16,5
46,4
20,3
39,3
38,7
73,11
92,1
34,8
24,5
84,3
89,1
81,3
35,4
59,4
94,6
44,9
70,2
78,6
97,2
79,1
17,8
52,1
18,5
14,4
75,1
40,3
93,2
29,3
72,5
83,2
47,3
90,3
22,5
53,6
21,3
82,2
91,7
86,2
69,1
56,5
60,4
50,1
32,5
100,7
67,9
51,3
99,1
11,2
96,2
15,1
41,1
85,2
10,1
