51,1
52,2
50,2
53,1
49,1
54,2
48,2
55,1
47,1
56,2
46,2
57,1
45,1
58,2
44,2
59,1
43,1
60,2
42,2
61,1
41,1
62,2
40,2
63,1
39,1
64,2
38,2
65,1
37,1
66,2
36,2
67,1
35,1
68,2
34,2
69,1
33,1
70,2
32,2
71,1
31,1
72,2
30,2
73,1
29,1
74,2
28,2
75,1
27,1
76,2
26,2
77,1
25,1
78,2
24,2
79,1
23,1
80,2
22,2
81,1
21,1
82,2
20,2
83,1
19,1
84,2
18,2
85,1
17,1
86,2
16,2
87,1
15,1
88,2
14,2
89,1
13,1
90,2
12,2
91,1
11,1
92,2
10,2
93,1
9,1
94,2
8,2
95,1
7,1
96,2
6,2
97,1
5,1
98,2
4,2
99,1
3,1
100,2
2,2
1,1
