DFSIterative
1,1,3.9189e-05,0,
471,993,0.0286981,409.275,
409,6147,0.922834,355.238,
3,5,2.2506e-05,8,
1202,2403,0.0461854,1015.84,
1410,2892,0.24561,1161.9,
5,8,2.7842e-05,20,
148,340,0.00574679,111.476,
3459,6947,0.523386,2918.66,
6,10,5.0873e-05,22,
151,346,0.00540362,125.291,
457,1006,0.0712995,384.797,
1,1,9.425e-06,0,
174,357,0.00609465,147.21,
1628,3323,0.250746,1436.37,
1,1,2.1554e-05,0,
9,18,0.000450547,8.7403,
3270,8729,0.815914,2750.54,
3,6,4.1635e-05,8,
697,1416,0.0295072,571.569,
787,1657,0.120596,659.181,
2,3,1.4699e-05,2,
523,1076,0.0212871,441.03,
1556,3182,0.232985,1314.36,
1,1,2.2597e-05,0,
11,30,0.000534975,5.58511,
3532,7093,0.531519,2991.65,
3,6,4.0656e-05,8,
446,1735,0.0490931,390.97,
2273,4547,0.342342,1909.63,
3,6,3.0914e-05,8,
800,1618,0.0317545,712.104,
1285,6777,0.823788,1079.22,
3,16,2.979e-05,8,
339,1681,0.0483729,293.771,
2483,8965,0.979971,2045.9,
1,1,2.8916e-05,0,
471,974,0.0191433,390.957,
2867,5776,0.433275,2386.85,
5,8,4.0928e-05,16,
364,764,0.0143319,317.706,
2805,5653,0.427796,2306.91,
2,4,3.4318e-05,6,
597,2208,0.0618133,505.437,
3114,9988,1.05668,2605.18,
8,14,4.6026e-05,34,
837,1692,0.0342051,685.528,
2606,6945,0.648207,2195.32,
2,2,3.5133e-05,2,
784,1587,0.029624,640.708,
1364,2701,0.207278,1118.84,
5,8,2.4371e-05,16,
22,64,0.000826688,19.7978,
1730,3828,0.310857,1415.29,
1,1,2.1534e-05,0,
721,1464,0.0290058,593.386,
838,8579,1.16488,709.633,
3,4,1.7273e-05,8,
665,1354,0.026046,573.719,
2490,5032,0.384277,2049.8,
8,13,3.9369e-05,34,
1116,2367,0.0485611,916.281,
3592,9617,0.920542,2970.8,
9,15,4.572e-05,36,
36,88,0.000493559,25.9174,
1228,2532,0.191087,995.11,
4,7,2.2986e-05,18,
576,2385,0.0697379,469.019,
3991,7960,0.612404,3287.85,
2,3,9.429e-05,2,
733,2342,0.0612627,621.064,
1005,2050,0.153568,867.63,
3,7,2.496e-05,8,
577,1181,0.0222555,465.802,
861,6579,0.845847,706.359,
8,12,2.4113e-05,30,
246,1253,0.0389048,219.338,
398,5710,0.79637,327.265,
7,12,1.7189e-05,28,
455,941,0.017226,376.836,
720,3000,0.323624,604.322,
8,15,2.3579e-05,30,
526,1057,0.0208823,439.124,
639,8194,1.28117,542.041,
4,9,1.8986e-05,14,
266,1376,0.0477942,225.041,
2639,7503,0.728036,2215.93,
5,8,3.577e-05,16,
656,1422,0.0284651,570.771,
312,3916,0.535043,253.706,
4,10,1.7511e-05,14,
928,2270,0.0553953,811.628,
2696,9943,1.10654,2273.59,
3,6,3.8463e-05,8,
148,340,0.00525726,121.933,
1923,8609,1.00911,1581.95,
8,14,3.8627e-05,30,
517,1063,0.0208698,453.904,
3646,8218,0.696058,3072.27,
4,6,4.6923e-05,10,
485,999,0.0235583,433.624,
2394,8909,1.16724,1974.64,
1,1,2.932e-05,0,
855,1727,0.0353719,698.604,
517,1122,0.0797284,446.486,
8,13,2.0905e-05,34,
95,2385,0.0865287,83.8013,
1753,3572,0.261278,1452.97,
6,13,3.298e-05,22,
530,1125,0.0229378,456.186,
733,1550,0.11402,603.521,
3,5,1.7921e-05,8,
689,1681,0.0380111,568.177,
442,5863,0.818296,363.098,
7,12,1.8248e-05,24,
616,1345,0.027778,509.193,
531,8900,1.26626,422.508,
4,7,2.2813e-05,14,
601,1228,0.0234366,508.311,
1800,3664,0.278658,1510.05,
7,14,2.9651e-05,28,
188,420,0.00693579,159.368,
318,811,0.060835,279.537,
2,3,1.3842e-05,6,
370,1606,0.0463249,320.651,
774,6040,0.793109,645.103,
7,11,2.291e-05,24,
88,221,0.00399631,76.9469,
1169,2973,0.260588,970.885,
7,10,2.5489e-05,24,
892,1800,0.0353704,734.846,
1040,2160,0.156627,842.164,
4,9,2.4732e-05,14,
753,2486,0.074524,621.619,
2609,5266,0.456986,2172.3,
3,6,3.9079e-05,8,
29,86,0.00127598,25.1604,
3419,6991,0.537262,2889.97,
6,13,5.0959e-05,22,
226,492,0.00901504,188.021,
1259,9848,1.2914,1020.75,
2,4,2.0181e-05,6,
518,1065,0.0200389,424.691,
1367,2806,0.21057,1152.19,
6,10,2.8152e-05,22,
143,330,0.00441804,115.513,
3395,6822,0.514022,2863.86,
3,16,5.1495e-05,8,
607,1553,0.0375905,506.687,
2043,7283,0.799369,1692.25,
3,5,2.9887e-05,12,
241,523,0.0101986,203.824,
915,5001,0.610268,771.429,
9,15,2.6896e-05,40,
317,1703,0.0522349,278.142,
2497,7990,0.832043,2120,
7,12,3.8819e-05,24,
196,2242,0.0867864,169.889,
1613,3293,0.243187,1337.29,
3,7,2.727e-05,12,
284,1224,0.0358265,257.979,
1106,2290,0.170342,906.729,
2,4,2.1266e-05,6,
236,1584,0.0549572,186.828,
52,154,0.00884569,39.784,
3,6,1.4351e-05,8,
972,2301,0.0515852,800.632,
2811,5666,0.447943,2438.28,
2,4,3.7216e-05,6,
791,1676,0.0350758,705.188,
2040,4139,0.310433,1678.67,
2,3,2.8631e-05,6,
358,1207,0.0331287,309.393,
1797,8946,1.08257,1475.14,
7,10,3.4538e-05,24,
920,1853,0.0360332,749.908,
3075,6176,0.471474,2568.48,

DFSRecursive
8,14,2.7783e-05,34,
390,2054,0.0619938,321.111,
2124,4306,0.3261,1788.25,
4,6,3.0182e-05,10,
415,2091,0.0630081,343.095,
1177,2429,0.17982,993.499,
6,9,2.2828e-05,22,
930,2399,0.0558451,778.037,
43,108,0.00136549,30.3349,
2,3,1.5304e-05,6,
432,898,0.0171709,355.714,
2431,4914,0.411517,2034.86,
7,11,4.947e-05,24,
518,1090,0.0215286,449.472,
883,1847,0.125458,711.137,
8,13,2.4917e-05,30,
89,223,0.00332689,69.3732,
1128,2333,0.162688,938.844,
6,9,2.1457e-05,22,
266,1453,0.0428961,214.214,
217,529,0.0307719,173.261,
4,8,1.2481e-05,14,
250,540,0.0102389,202.179,
3126,6289,0.469816,2677.07,
3,5,3.6341e-05,8,
78,203,0.00339261,62.4781,
1807,3678,0.270311,1512.55,
8,14,3.0561e-05,34,
568,1164,0.0216406,510.902,
1504,9682,1.26573,1284.1,
1,1,2.0995e-05,0,
624,1280,0.0264584,532.054,
2637,5322,0.396855,2214.06,
2,2,3.2555e-05,2,
70,185,0.00231649,67.3007,
723,1722,0.141566,641.681,
4,6,1.6576e-05,10,
85,1765,0.0616595,62.852,
1463,6310,0.726855,1231.04,
2,4,2.422e-05,6,
747,1515,0.0286779,606.906,
1540,9931,1.25146,1284.18,
8,14,3.0391e-05,34,
98,2291,0.0817679,80.768,
2362,4777,0.354472,1950.87,
7,10,3.4915e-05,24,
693,1409,0.0258052,588.875,
691,1468,0.0995702,575.738,
5,8,1.7154e-05,20,
155,354,0.00566529,112.84,
4816,9636,0.738949,4038.44,
8,12,0.000114084,30,
779,2076,0.0477335,646.251,
1019,2118,0.154106,823.099,
8,14,2.3365e-05,34,
569,1166,0.0213056,484.522,
1555,3180,0.238509,1321.37,
4,6,2.4729e-05,14,
125,293,0.00454725,96.6055,
2916,8709,0.887055,2450.21,
2,2,3.4091e-05,2,
964,2071,0.0414437,792.656,
1422,3082,0.248215,1189.89,
8,13,3.2384e-05,30,
144,332,0.00514597,113.423,
1146,2369,0.171436,945.829,
6,13,2.7289e-05,22,
92,230,0.0035639,80.9129,
4255,8706,0.685473,3596.25,
5,8,8.769e-05,16,
277,944,0.023102,225.174,
889,1859,0.127868,743.374,
6,9,2.3113e-05,22,
309,1024,0.0257767,258.142,
1563,9342,1.19595,1332.8,
8,14,2.9595e-05,34,
742,1587,0.0312512,613.205,
1602,7596,0.89082,1330.54,
4,8,2.4428e-05,14,
518,1065,0.0194937,437.895,
970,9392,1.29466,802.91,
9,15,2.4867e-05,36,
140,324,0.00614605,108.441,
1197,2470,0.206898,984.254,
3,7,2.0148e-05,12,
422,876,0.0163199,344.107,
1318,6176,0.716215,1113.79,
7,12,2.8613e-05,28,
234,477,0.00864574,196.264,
1250,2576,0.193933,1019.32,
9,14,2.7721e-05,32,
405,843,0.0164085,327.025,
1936,3934,0.298507,1591.17,
7,11,6.103e-05,24,
168,1562,0.0558511,130.957,
1275,2626,0.198303,1061.66,
2,4,2.2081e-05,6,
218,477,0.00881536,184.461,
1620,8780,1.08595,1344.76,
7,11,2.7936e-05,24,
53,148,0.00166202,46.0794,
3932,7886,0.608119,3320.81,
8,12,5.7147e-05,30,
218,801,0.0201145,179.003,
1348,2768,0.205387,1112.36,
9,16,5.2882e-05,40,
404,1952,0.0593185,320.455,
2724,8896,0.942585,2280.22,
2,2,3.4701e-05,2,
326,688,0.0125321,259.455,
1673,3413,0.251814,1380.78,
6,9,2.9429e-05,18,
566,1160,0.0228828,487.673,
2215,6888,0.741086,1856.96,
2,2,3.1212e-05,2,
349,1973,0.0614252,287.634,
516,1521,0.143332,470.366,
4,6,1.643e-05,10,
223,488,0.00916288,185.814,
1245,3055,0.250211,1025.19,
7,10,2.3719e-05,24,
39,115,0.00113372,34.9913,
3080,9672,0.977978,2598.23,
1,1,3.1866e-05,0,
471,993,0.0195006,409.275,
409,6147,0.984302,355.238,
3,5,1.3449e-05,8,
1202,2403,0.0528788,1015.84,
1410,2892,0.212287,1161.9,
5,8,2.4505e-05,20,
148,340,0.00482653,111.476,
3459,6947,0.529727,2918.66,
6,10,5.1721e-05,22,
151,346,0.00552508,125.291,
457,1006,0.0695761,384.797,
1,1,9.702e-06,0,
174,357,0.00586795,147.21,
1628,3323,0.306132,1436.37,
1,1,1.8722e-05,0,
9,18,0.000125472,8.7403,
3270,8729,0.817627,2750.54,
3,6,3.8524e-05,8,
697,1416,0.0270193,571.569,
787,1657,0.118707,659.181,
2,3,1.4132e-05,2,
523,1076,0.0212675,441.03,
1556,3182,0.248747,1314.36,
1,1,2.1802e-05,0,
11,30,0.000211801,5.58511,
3532,7093,0.537368,2991.65,
3,6,4.2228e-05,8,
446,1735,0.0506522,390.97,
2273,4547,0.337919,1909.63,
3,6,2.97e-05,8,
800,1618,0.0314183,712.104,
1285,6777,0.851019,1079.22,
3,16,2.8506e-05,8,
339,1681,0.0501678,293.771,
2483,8965,1.00432,2045.9,
1,1,3.045e-05,0,
471,974,0.0180316,390.957,
2867,5776,0.446585,2386.85,
5,8,4.3278e-05,16,
364,764,0.0136536,317.706,
2805,5653,0.516253,2306.91,
2,4,3.9594e-05,6,
597,2208,0.0615909,505.437,
3114,9988,1.06591,2605.18,
8,14,4.8608e-05,34,
837,1692,0.0362514,685.528,
2606,6945,0.656777,2195.32,
2,2,4.1036e-05,2,
784,1587,0.0303253,640.708,
1364,2701,0.214308,1118.84,
5,8,2.5173e-05,16,
22,64,0.000446094,19.7978,
1730,3828,0.313147,1415.29,
1,1,2.0473e-05,0,
721,1464,0.0285514,593.386,
838,8579,1.19304,709.633,
3,4,1.7946e-05,8,
665,1354,0.024939,573.719,
2490,5032,0.391521,2049.8,
8,13,3.9556e-05,34,
1116,2367,0.0484937,916.281,
3592,9617,0.919207,2970.8,
9,15,6.6617e-05,36,
36,88,0.000481782,25.9174,
1228,2532,0.203927,995.11,
4,7,2.3872e-05,18,
576,2385,0.0834028,469.019,
3991,7960,0.614418,3287.85,
2,3,5.6735e-05,2,
733,2342,0.0612534,621.064,
1005,2050,0.156812,867.63,
3,7,2.1715e-05,8,
577,1181,0.0259128,465.802,
861,6579,0.854126,706.359,
8,12,2.2078e-05,30,
246,1253,0.0386525,219.338,
398,5710,0.799953,327.265,
7,12,1.9581e-05,28,
455,941,0.016982,376.836,
720,3000,0.321372,604.322,
8,15,2.1383e-05,30,
526,1057,0.0206807,439.124,
639,8194,1.13753,542.041,
4,9,1.6666e-05,14,
266,1376,0.042008,225.041,
2639,7503,0.734969,2215.93,
5,8,4.0423e-05,16,
656,1422,0.028482,570.771,
312,3916,0.537201,253.706,
4,10,1.3522e-05,14,
928,2270,0.0520737,811.628,
2696,9943,1.11302,2273.59,
3,6,3.9235e-05,8,
148,340,0.00496946,121.933,
1923,8609,1.03805,1581.95,
8,14,3.6534e-05,30,
517,1063,0.0201212,453.904,
3646,8218,0.698019,3072.27,
4,6,4.4748e-05,10,
485,999,0.0191528,433.624,
2394,8909,0.985948,1974.64,
1,1,3.0705e-05,0,
855,1727,0.0333195,698.604,
517,1122,0.078378,446.486,
8,13,1.8868e-05,34,
95,2385,0.0864207,83.8013,
1753,3572,0.260561,1452.97,
6,13,2.8913e-05,22,
530,1125,0.0223952,456.186,
733,1550,0.114178,603.521,
3,5,1.8182e-05,8,
689,1681,0.0370692,568.177,
442,5863,0.807418,363.098,
7,12,1.8986e-05,24,
616,1345,0.0281071,509.193,
531,8900,1.2569,422.508,
4,7,1.8716e-05,14,
601,1228,0.0233291,508.311,
1800,3664,0.280643,1510.05,
7,14,3.412e-05,28,
188,420,0.0072679,159.368,
318,811,0.0625522,279.537,
2,3,1.4029e-05,6,
370,1606,0.0465192,320.651,
774,6040,0.801203,645.103,
7,11,2.3937e-05,24,
88,221,0.00340983,76.9469,
1169,2973,0.258804,970.885,
7,10,2.2924e-05,24,
892,1800,0.0335152,734.846,
1040,2160,0.15546,842.164,
4,9,2.0128e-05,14,
753,2486,0.0751344,621.619,
2609,5266,0.396701,2172.3,
3,6,4.5502e-05,8,
29,86,0.000993766,25.1604,
3419,6991,0.562562,2889.97,
6,13,4.9192e-05,22,
226,492,0.00869398,188.021,
1259,9848,1.28619,1020.75,
2,4,1.9099e-05,6,
518,1065,0.0201493,424.691,
1367,2806,0.211373,1152.19,
6,10,2.6289e-05,22,
143,330,0.00500715,115.513,
3395,6822,0.526349,2863.86,
3,16,4.6954e-05,8,
607,1553,0.0408302,506.687,
2043,7283,0.796439,1692.25,
3,5,3.2027e-05,12,
241,523,0.00975633,203.824,
915,5001,0.611804,771.429,
9,15,2.3901e-05,40,
317,1703,0.0515659,278.142,
2497,7990,0.891925,2120,
7,12,3.5838e-05,24,
196,2242,0.0783943,169.889,
1613,3293,0.249508,1337.29,
3,7,2.7358e-05,12,
284,1224,0.0348117,257.979,
1106,2290,0.167724,906.729,
2,4,3.1494e-05,6,
236,1584,0.0514464,186.828,
52,154,0.00884928,39.784,
3,6,1.0682e-05,8,
972,2301,0.050103,800.632,
2811,5666,0.441616,2438.28,
2,4,3.888e-05,6,
791,1676,0.0349267,705.188,
2040,4139,0.310283,1678.67,
2,3,2.6686e-05,6,
358,1207,0.0394082,309.393,
1797,8946,1.08048,1475.14,
7,10,3.6363e-05,24,
920,1853,0.0432547,749.908,
3075,6176,0.468153,2568.48,

BFSIterative
4,10,2.6306e-05,10,
38,1282,0.0289626,30.1868,
120,9208,1.47129,101.65,
4,11,1.5396e-05,10,
19,541,0.00905136,17.5405,
63,6921,0.941564,52.4994,
6,15,2.1966e-05,22,
44,1813,0.052241,37.2595,
9,141,0.00771937,4.54481,
2,3,1.0722e-05,6,
40,1380,0.0615534,33.2941,
55,3081,0.629729,43.4255,
3,6,1.0559e-05,8,
28,622,0.0130542,24.5012,
55,3372,0.278486,45.0904,
4,15,1.7523e-05,14,
21,766,0.0221535,16.8511,
62,4489,0.564539,54.3845,
6,15,1.8828e-05,22,
14,324,0.014129,12.0521,
19,675,0.035829,13.7056,
4,9,1.9147e-05,14,
36,1460,0.0367408,29.5706,
76,7788,1.18537,52.6411,
3,6,1.1714e-05,8,
26,374,0.00533102,17.8676,
49,2820,0.533641,36.5213,
4,10,1.3987e-05,10,
54,2413,0.0888687,46.3661,
114,8535,1.43647,91.8002,
1,1,1.8173e-05,0,
36,1126,0.0376875,27.5157,
63,3128,0.633152,54.7468,
2,2,1.0695e-05,2,
40,2040,0.0629454,35.9895,
105,5804,0.617956,83.5162,
4,11,1.6743e-05,10,
21,774,0.0293389,16.9952,
73,5455,1.14903,61.6988,
2,4,9.537e-06,6,
61,2478,0.0952807,49.7468,
38,2619,0.424046,28.9172,
4,13,1.5117e-05,10,
8,74,0.000650365,5.9647,
100,7931,1.41272,81.676,
7,16,2.3328e-05,24,
31,882,0.0452161,25.323,
67,7118,1.28736,49.4707,
5,13,1.992e-05,20,
33,1270,0.0618791,30.1012,
130,8518,1.13287,118.869,
6,14,2.2019e-05,18,
45,2150,0.078375,37.4682,
29,1549,0.138873,19.6498,
4,12,1.6142e-05,10,
31,1226,0.0562979,23.4468,
87,6350,1.27263,66.4731,
4,9,1.4489e-05,14,
13,274,0.00515211,9.78948,
132,9860,1.51284,123.386,
2,2,1.1135e-05,2,
58,2304,0.0922195,50.0849,
32,1194,0.215875,26.8176,
4,15,4.5278e-05,14,
8,100,0.00273664,5.08108,
50,3988,0.857947,33.3888,
6,16,2.2285e-05,22,
16,472,0.0103886,13.1494,
93,7077,1.11083,72.6422,
5,15,1.9773e-05,16,
35,1550,0.0557554,33.0888,
37,2627,0.354739,32.5671,
6,15,2.2203e-05,22,
13,263,0.00491726,10.6765,
33,1967,0.410873,24.5013,
4,10,1.2858e-05,10,
52,2091,0.0845424,46.2433,
50,4536,0.478024,46.585,
4,9,1.352e-05,14,
28,957,0.0394572,22.7293,
52,4241,0.750227,41.5102,
3,9,1.3024e-05,8,
34,1067,0.0222966,24.8592,
41,2826,0.512556,34.915,
3,8,1.4126e-05,12,
22,616,0.00789646,14.6959,
100,8413,1.08871,82.3879,
3,5,1.1204e-05,4,
38,1230,0.0505441,33.7392,
62,4093,0.871475,46.6619,
3,11,1.3205e-05,12,
23,706,0.00969307,20.8687,
108,8746,1.46865,88.6082,
3,6,1.1256e-05,8,
40,1943,0.0578101,33.1165,
87,7926,1.42448,74.4837,
2,4,9.828e-06,6,
22,895,0.0403975,19.7566,
32,1862,0.321333,33.7335,
5,14,1.6063e-05,12,
43,1327,0.0333176,36.0788,
164,9976,1.51362,127.706,
6,14,2.1082e-05,18,
18,451,0.00722829,10.7869,
96,8830,1.19963,82.7487,
3,6,1.1892e-05,4,
24,993,0.0249327,18.539,
146,9907,1.51084,114.28,
2,2,9.876e-06,2,
22,565,0.014556,17.1568,
89,8544,2.05781,66.6272,
4,9,2.5315e-05,6,
66,2433,0.121208,57.5279,
49,2130,0.516639,37.2555,
2,2,8.882e-06,2,
29,1485,0.0574233,25.7645,
100,5505,0.862104,89.0328,
4,11,1.6909e-05,10,
27,1008,0.0659363,19.8285,
51,1637,0.0870963,51.663,
7,16,2.104e-05,24,
39,1409,0.0628313,30.5334,
88,6921,0.748249,78.4278,
1,1,5.767e-06,0,
51,1811,0.0586233,47.4985,
9,118,0.0210638,4.04315,
3,7,1.1799e-05,8,
72,2490,0.0942439,54.1716,
34,1288,0.248326,32.0165,
5,13,1.7481e-05,20,
34,1424,0.0500925,26.0181,
91,6569,0.74967,84.301,
4,13,1.643e-05,10,
23,665,0.0289588,19.9175,
61,6000,1.10447,49.5199,
1,1,6.28e-06,0,
8,51,0.00259406,6.53595,
44,2899,0.183353,40.6996,
1,1,1.3742e-05,0,
9,81,0.00138319,8.7403,
70,5295,0.506147,60.237,
3,8,1.3661e-05,8,
45,1178,0.0257852,38.1986,
41,3246,0.512539,31.0559,
2,3,1.2462e-05,2,
33,1274,0.0339886,27.7405,
62,5037,1.03333,54.0966,
1,1,5.823e-06,0,
11,200,0.00360833,10.3587,
80,5874,0.775728,71.2921,
3,7,1.0106e-05,8,
50,2126,0.0854706,45.7272,
95,6976,1.01685,85.6449,
3,8,1.1888e-05,8,
50,2181,0.0687002,37.6279,
93,8404,1.36938,89.1103,
3,6,1.1014e-05,8,
15,369,0.00614898,10.743,
103,9472,1.42037,77.2345,
1,1,6.197e-06,0,
51,2015,0.0830861,37.9225,
85,8434,1.05694,65.4524,
3,5,1.0953e-05,4,
24,998,0.0435244,17.0998,
83,8499,1.28494,67.1494,
2,4,1.0624e-05,6,
43,2340,0.0853497,29.9222,
140,9910,1.43504,111.611,
4,12,1.3896e-05,10,
53,1941,0.0812479,41.1878,
74,6725,0.982339,56.8749,
2,2,2.3344e-05,2,
50,1846,0.075403,37.3647,
76,2900,0.197451,59.4942,
3,5,1.096e-05,4,
22,859,0.0251158,17.2603,
116,7286,1.24552,91.9478,
1,1,6.215e-06,0,
35,1084,0.0229523,21.4918,
42,3183,0.330273,30.1962,
3,5,9.812e-06,8,
41,2111,0.0675532,33.5536,
114,8080,1.30894,93.3578,
4,8,1.2419e-05,10,
52,1800,0.0507113,37.5898,
118,9926,1.40844,94.5999,
3,6,3.0262e-05,8,
8,110,0.00185418,5.79839,
40,1984,0.297676,35.6301,
4,10,1.2824e-05,18,
44,2327,0.0775582,31.9079,
89,6180,0.998445,71.9695,
2,3,2.5963e-05,2,
43,2246,0.0738354,36.5666,
27,688,0.0726851,19.8854,
3,10,1.0939e-05,8,
41,1306,0.0597293,40.2002,
47,2885,0.15005,36.4145,
6,14,1.7096e-05,18,
44,2105,0.0848645,31.377,
18,565,0.050526,14.5744,
5,16,1.808e-05,16,
29,1241,0.0439372,22.8065,
104,7505,0.870756,98.7697,
6,16,2.518e-05,18,
36,1152,0.0374848,31.2627,
41,3010,0.271664,38.0556,
4,11,1.5352e-05,14,
42,1667,0.076515,36.7883,
59,3321,0.219149,53.2556,
5,15,1.6243e-05,16,
58,1856,0.0538234,47.7751,
80,6151,1.17216,59.3367,
4,15,1.5516e-05,14,
46,1439,0.0700075,42.0297,
118,9159,1.5123,96.5047,
3,7,1.1889e-05,8,
34,1406,0.0313341,23.2058,
129,9653,1.63745,101.899,
4,12,4.2056e-05,14,
27,905,0.0468326,23.0809,
78,6307,0.886067,64.8668,
4,11,1.3535e-05,10,
49,2084,0.0625554,40.6076,
80,6556,0.644916,70.6205,
1,1,6.287e-06,0,
71,2336,0.088948,54.7065,
103,8220,1.00272,77.2117,
4,8,1.1758e-05,10,
11,150,0.00550851,8.43501,
47,2434,0.512203,32.5648,
6,16,2.8153e-05,22,
30,578,0.0194314,23.2285,
93,6422,0.668316,77.35,
3,6,1.4331e-05,8,
33,1291,0.0542364,23.6873,
42,3352,0.768696,33.2221,
3,6,1.1976e-05,8,
24,691,0.0276112,17.2364,
87,7242,0.913325,70.4839,
4,12,1.8654e-05,14,
37,1447,0.0590346,34.2406,
56,4947,0.419382,51.858,
5,13,3.2609e-05,16,
18,419,0.0207363,17.4212,
10,103,0.0148081,8.05276,
2,3,9.053e-06,6,
18,554,0.0222737,16.4109,
38,1796,0.4192,41.4156,
3,7,1.3276e-05,8,
22,794,0.0176977,17.6809,
39,1972,0.374465,29.5676,
7,16,1.8204e-05,24,
42,1902,0.0758514,36.8143,
50,3714,0.350568,38.1375,
4,14,1.5018e-05,14,
63,2459,0.0912025,51.0238,
71,5474,0.677225,59.279,
3,8,1.1398e-05,8,
29,1419,0.0652835,25.1604,
73,3756,0.747533,67.3023,
6,16,1.7726e-05,22,
30,615,0.00861526,20.2072,
67,5732,1.00603,62.758,
2,4,2.475e-05,6,
28,651,0.0337387,20.3325,
77,3639,0.278714,61.5764,
4,13,4.3395e-05,10,
17,497,0.0156455,17.7837,
109,7734,0.914534,83.1061,
3,6,1.1216e-05,8,
31,1135,0.0292712,27.6186,
59,4830,0.953443,43.9247,
3,6,1.0462e-05,12,
45,1964,0.0831435,39.9707,
117,8655,1.09571,96.4622,
3,4,1.1679e-05,4,
19,630,0.0254034,14.4242,
117,9670,1.43358,102.109,
5,13,1.608e-05,12,
14,256,0.00231844,9.83045,
39,1794,0.382279,34.5203,
3,8,1.2989e-05,12,
12,226,0.0103243,7.7483,
102,8000,0.948527,90.3371,
2,4,1.0362e-05,6,
36,1782,0.0785017,28.2498,
52,3757,0.762442,44.7757,
3,7,1.1063e-05,8,
38,1677,0.0593435,30.7579,
75,7975,1.29058,62.5761,
