DFSIterative
4260,8299,0.997751,3573.26,
4,10,7.7638e-05,14,
284,538,0.0159237,225.987,
3654,7169,0.820299,3097.07,
3,6,4.1889e-05,8,
286,598,0.014333,237.776,
4873,9562,1.00869,4126.74,
10,15,0.000120031,34,
371,721,0.0192076,310.669,
2966,5866,0.632107,2503.08,
4,6,3.4288e-05,10,
265,556,0.0166971,213.748,
3612,7164,0.779438,3078.52,
1,1,3.8751e-05,0,
1007,1942,0.054976,821.201,
199,487,0.0392942,171.469,
10,15,1.3092e-05,38,
11,30,0.000796311,6.6074,
2001,3945,0.434502,1685.25,
8,16,3.2507e-05,26,
950,1861,0.0488261,776.04,
421,917,0.0873358,348.377,
7,13,1.2407e-05,24,
301,588,0.0163667,245.787,
4050,7927,0.831451,3389.19,
9,14,4.344e-05,28,
596,1165,0.0304189,494.98,
3329,6653,0.71265,2831.27,
4,7,3.6379e-05,14,
267,545,0.014284,226.731,
1424,2866,0.301146,1193.61,
7,12,2.0386e-05,20,
100,210,0.00498087,77.9402,
2212,4419,0.484126,1868.05,
2,2,2.4923e-05,6,
620,1202,0.0319034,520.447,
1474,2854,0.309675,1231.22,
7,12,2.282e-05,24,
344,703,0.017963,286.937,
767,1515,0.155962,629.415,
7,11,1.5657e-05,24,
204,414,0.0113357,169.297,
4898,9671,1.10796,4165.73,
4,9,0.000150927,14,
1129,2179,0.0649765,918.684,
2051,4119,0.478387,1702.77,
3,6,2.6757e-05,8,
1091,2114,0.0535603,895.696,
311,614,0.0627779,250.868,
6,13,1.2059e-05,22,
662,1342,0.0347498,579.044,
3741,7292,0.757089,3136.04,
2,2,3.4817e-05,6,
320,646,0.0176893,267.62,
2439,4925,0.504413,2042.74,
6,10,3.3146e-05,22,
909,1768,0.0449987,763.247,
2029,4097,0.436912,1678.12,
3,16,3.1599e-05,8,
749,1467,0.0387459,620.729,
2175,4264,0.451332,1828.74,
3,5,2.5682e-05,12,
1093,2111,0.059272,886.045,
117,3432,0.66506,100.478,
3,5,6.889e-06,4,
737,1420,0.0383746,606.234,
4939,9648,1.02627,4128.6,
7,10,8.0743e-05,24,
1000,1997,0.0523693,835.625,
579,1162,0.124394,464.318,
5,8,1.2565e-05,16,
350,681,0.0187034,288.966,
308,694,0.0624576,254.394,
2,2,7.087e-06,6,
1070,2046,0.0607404,872.273,
3484,6850,0.731654,2951.08,
3,6,3.9958e-05,8,
674,1319,0.0342336,569.09,
563,1143,0.126003,475.829,
2,4,9.18e-06,6,
361,748,0.0190161,284.183,
2394,4710,0.498594,2015.42,
2,2,2.5914e-05,6,
1184,2254,0.0642902,972.956,
4483,8886,0.932994,3798.11,
7,10,0.000157794,24,
122,243,0.00584452,99.4027,
4341,8564,0.905448,3675.59,

DFSRecursive
10,15,1.0628e-05,38,
358,1988,0.0717638,285.461,
4528,8795,1.23008,3781.69,
4,6,7.204e-05,10,
1205,2352,0.0523641,995.334,
623,1282,0.117094,527.812,
8,12,1.4583e-05,26,
1262,2494,0.0586214,1048.3,
4189,8292,0.812269,3526.98,
2,2,8.8767e-05,6,
932,1855,0.0437351,805.694,
1489,2930,0.277844,1235.28,
9,14,3.0766e-05,28,
1154,2254,0.0529344,941.929,
2057,4148,0.378837,1716.27,
8,13,2.9991e-05,30,
323,660,0.0148859,274.009,
1110,2257,0.201992,923.045,
6,9,1.5903e-05,22,
626,1213,0.027509,516.451,
4665,9225,0.827405,3920.88,
4,8,7.1032e-05,14,
146,316,0.00744917,128.4,
2918,5768,0.521765,2453.25,
3,5,2.9843e-05,8,
722,1465,0.0326861,621.398,
979,1969,0.179584,810.738,
10,15,4.2624e-05,38,
118,266,0.00541501,90.9031,
4668,9193,1.00831,3963.14,
1,1,9.3244e-05,0,
1000,1955,0.0453179,810.934,
1557,3100,0.284668,1300.89,
2,2,1.6591e-05,2,
42,117,0.00180912,37.3086,
671,1428,0.121765,560.781,
4,6,1.0457e-05,10,
21,60,0.000897791,18.244,
2895,5643,0.523276,2441.31,
2,4,3.3887e-05,6,
1309,2489,0.0581764,1086.82,
2236,4432,0.408161,1862.6,
8,14,2.9853e-05,34,
8,21,0.000271669,4.28802,
2982,5804,0.564912,2489.35,
7,10,3.4412e-05,24,
343,667,0.0156488,285.833,
4309,8482,0.770672,3635.01,
9,14,6.5619e-05,28,
949,1836,0.0429377,794.65,
2540,5112,0.682375,2149.91,
6,9,3.2531e-05,18,
491,964,0.0216182,412.431,
3867,7650,0.838194,3250.02,
8,14,4.4358e-05,34,
653,1266,0.0294873,542.207,
3079,5936,0.635546,2600.91,
4,6,3.345e-05,14,
1039,2029,0.0467058,843.66,
4868,9565,0.880317,4127.73,
2,3,7.5287e-05,2,
1038,1992,0.0476044,848.269,
2064,4080,0.402757,1730.26,
8,13,3.1862e-05,30,
714,1426,0.0324539,620.873,
2340,4610,0.441724,1952.46,
6,13,3.1586e-05,22,
418,846,0.019106,346.866,
2729,5393,0.57816,2315.19,
5,8,3.1894e-05,16,
279,551,0.0128561,244.442,
3471,6857,0.658357,2930.78,
6,9,4.5746e-05,22,
955,1869,0.0426166,792.004,
1595,3145,0.307598,1323.44,
10,15,2.4239e-05,38,
1156,2218,0.0511571,957.865,
2890,5728,0.529615,2445.6,
4,8,3.0349e-05,14,
692,1350,0.0306826,586.565,
1662,3315,0.3077,1368.23,
9,15,2.4388e-05,36,
152,330,0.00699184,133.303,
853,1721,0.176787,711.381,
5,8,1.3657e-05,16,
536,1074,0.0238534,448.873,
2154,4291,0.421078,1854.65,
9,14,3.2653e-05,32,
1160,2248,0.0524674,978.257,
2628,5135,0.499116,2199.36,
9,14,3.3682e-05,32,
571,1146,0.0263608,482.033,
3944,7743,0.731613,3333.57,
9,14,5.637e-05,28,
602,1200,0.0318455,499.286,
4111,7966,0.900651,3458.89,
2,4,8.5122e-05,6,
750,1448,0.034104,615.376,
2114,4183,0.409178,1765.11,
7,11,2.6257e-05,24,
43,127,0.0018276,33.0915,
4960,9793,0.949559,4220.9,
6,9,0.000103512,18,
1236,2434,0.0558491,1011.63,
168,402,0.0308682,130.853,
9,16,1.1289e-05,40,
796,1562,0.0365135,657.284,
5070,9946,0.943316,4300.66,
2,2,9.955e-05,2,
744,1494,0.0339397,640.338,
4245,8245,0.787999,3558.55,
6,9,8.3435e-05,18,
68,178,0.00332163,46.017,
375,731,0.095902,312.136,
2,3,7.13e-06,2,
1041,1996,0.0479377,868.112,
656,1799,0.204422,550.037,
4,6,1.068e-05,10,
1021,1986,0.0537231,866.073,
3471,7468,0.728409,2915.81,
7,11,3.7906e-05,24,
1233,2414,0.0590046,1022.9,
3856,7643,0.714732,3281.66,
1,1,3.5284e-05,0,
119,233,0.0054658,100.121,
1213,2398,0.225037,1008.91,
3,5,1.5051e-05,8,
78,178,0.0041836,56.4921,
2134,4272,0.394461,1774.68,
5,8,2.5994e-05,20,
278,582,0.0129956,235.381,
4975,9835,1.00111,4240.2,
6,10,8.9484e-05,22,
847,1646,0.0393512,719.227,
4303,8470,0.788323,3624.55,
1,1,7.6293e-05,0,
404,792,0.0188911,343.794,
4694,9286,0.967821,3963.7,
1,1,6.3673e-05,0,
1131,2210,0.0561635,962.679,
4362,8631,0.828834,3656.32,
3,6,7.4426e-05,8,
797,1609,0.0360107,672.876,
785,1592,0.147857,635.618,
2,3,9.509e-06,2,
1193,2330,0.0541226,990.983,
2352,4567,0.441314,1965.14,
1,1,2.5696e-05,0,
1045,2031,0.0469838,858.474,
2384,4775,0.448232,2004.93,
3,6,2.6286e-05,8,
1106,2137,0.0488664,910.523,
4829,9537,0.86821,4102.21,
3,6,6.6231e-05,8,
406,828,0.0186434,351.346,
4563,8838,0.885803,3832.64,
3,16,7.5552e-05,8,
959,1880,0.0438554,801.291,
4373,8492,0.837042,3665.09,
1,1,7.8185e-05,0,
889,1714,0.0406298,749.125,
4747,9376,0.930783,4022.81,
5,7,8.6685e-05,16,
650,1259,0.0288947,550.352,
529,1082,0.119092,439.701,
2,2,8.83e-06,6,
349,690,0.0163995,290.421,
4632,8940,0.898269,3871.02,
8,14,8.5144e-05,34,
585,1110,0.0310319,466.656,
1444,2861,0.269176,1220.32,
2,2,1.8335e-05,2,
658,1277,0.0311302,564.708,
2650,5247,0.502005,2228.45,
5,7,3.0436e-05,16,
1212,2360,0.0543904,1009.54,
4370,8574,0.851299,3695.4,
1,1,7.2337e-05,0,
1249,2471,0.065512,1047.6,
4514,8863,0.894231,3826.43,
3,4,8.8889e-05,8,
315,643,0.014229,257.219,
3632,7117,0.680108,3094.66,
10,15,4.7225e-05,38,
910,1782,0.0427018,757.168,
1250,2486,0.238999,1041.24,
11,16,2.9541e-05,40,
8,22,0.000271698,5.01756,
3074,6076,0.787974,2606.46,
4,7,3.8156e-05,18,
554,1096,0.0298577,457.911,
1129,2233,0.218163,956.65,
2,4,1.6489e-05,2,
1247,2397,0.0552709,1043.39,
2815,5574,0.556653,2367.11,
3,7,3.4655e-05,8,
683,1359,0.0382295,578.633,
3897,7729,0.75056,3312.35,
6,9,4.4691e-05,18,
1232,2357,0.0552214,1027.07,
3148,6238,0.584926,2662.3,
7,11,4.2271e-05,28,
843,1645,0.0396151,700.44,
936,1867,0.182819,783.937,
8,11,1.5701e-05,30,
1060,2062,0.0474882,906.564,
4865,9605,0.945724,4134.37,
4,9,6.4354e-05,14,
974,1850,0.0442991,796.905,
5005,9904,1.13149,4204.04,
5,8,8.9874e-05,16,
504,989,0.0253251,424.682,
4260,8299,0.804641,3573.26,
4,10,8.5908e-05,14,
284,538,0.0131803,225.987,
3654,7169,0.700333,3097.07,
3,6,4.3881e-05,8,
286,598,0.0137493,237.776,
4873,9562,0.929782,4126.74,
10,15,8.8744e-05,34,
371,721,0.0170058,310.669,
2966,5866,0.614681,2503.08,
4,6,3.256e-05,10,
265,556,0.0116349,213.748,
3612,7164,0.657124,3078.52,
1,1,3.9702e-05,0,
1007,1942,0.0452824,821.201,
199,487,0.036639,171.469,
10,15,1.0794e-05,38,
11,30,0.00042076,6.6074,
2001,3945,0.37354,1685.25,
8,16,2.7254e-05,26,
950,1861,0.0446264,776.04,
421,917,0.0768122,348.377,
7,13,1.2928e-05,24,
301,588,0.0131353,245.787,
4050,7927,0.724789,3389.19,
9,14,4.6608e-05,28,
596,1165,0.0277455,494.98,
3329,6653,0.60263,2831.27,
4,7,4.1378e-05,14,
267,545,0.012466,226.731,
1424,2866,0.264639,1193.61,
7,12,2.3943e-05,20,
100,210,0.00476357,77.9402,
2212,4419,0.423864,1868.05,
2,2,3.1437e-05,6,
620,1202,0.0286526,520.447,
1474,2854,0.277314,1231.22,
7,12,2.5544e-05,24,
344,703,0.0159107,286.937,
767,1515,0.140392,629.415,
7,11,1.3438e-05,24,
204,414,0.00913695,169.297,
4898,9671,0.903023,4165.73,
4,9,9.0354e-05,14,
1129,2179,0.0543449,918.684,
2051,4119,0.381382,1702.77,
3,6,3.0825e-05,8,
1091,2114,0.0492353,895.696,
311,614,0.0567065,250.868,
6,13,1.1194e-05,22,
662,1342,0.0293115,579.044,
3741,7292,0.66425,3136.04,
2,2,3.6058e-05,6,
320,646,0.0153009,267.62,
2439,4925,0.471296,2042.74,
6,10,2.9302e-05,22,
909,1768,0.0415412,763.247,
2029,4097,0.41801,1678.12,
3,16,2.8108e-05,8,
749,1467,0.0405036,620.729,
2175,4264,0.42466,1828.74,
3,5,2.754e-05,12,
1093,2111,0.0500837,886.045,
117,3432,0.567666,100.478,
3,5,5.071e-06,4,
737,1420,0.0330603,606.234,
4939,9648,0.973988,4128.6,
7,10,7.0182e-05,24,
1000,1997,0.0457968,835.625,
579,1162,0.107346,464.318,
5,8,1.2116e-05,16,
350,681,0.018435,288.966,
308,694,0.0663537,254.394,
2,2,7.014e-06,6,
1070,2046,0.0481895,872.273,
3484,6850,0.684818,2951.08,
3,6,4.298e-05,8,
674,1319,0.0312527,569.09,
563,1143,0.110652,475.829,
2,4,9.682e-06,6,
361,748,0.0165676,284.183,
2394,4710,0.437418,2015.42,
2,2,2.5036e-05,6,
1184,2254,0.0614807,972.956,
4483,8886,1.11939,3798.11,
7,10,8.7672e-05,24,
122,243,0.00669798,99.4027,
4341,8564,1.00916,3675.59,

BFSIterative
4,9,7.052e-06,10,
38,1282,0.058475,30.1868,
120,9193,2.04202,103.523,
4,12,1.0318e-05,10,
19,541,0.0239864,17.4187,
63,6929,1.33355,52.4994,
6,14,1.3115e-05,22,
44,1806,0.0833669,37.5517,
9,118,0.0166109,4.31754,
2,2,3.143e-06,6,
40,1357,0.0643579,36.1249,
55,3117,0.606477,49.8579,
3,6,4.539e-06,8,
28,615,0.0279788,24.9791,
55,3372,0.680308,45.0904,
4,13,8.143e-06,14,
21,772,0.0346064,16.8511,
62,4490,0.845924,54.3845,
6,15,1.2328e-05,22,
14,329,0.0134646,11.9735,
19,624,0.106155,14.4227,
4,9,7.953e-06,14,
36,1460,0.0691176,29.5706,
76,7810,1.53795,61.8954,
3,6,5.717e-06,8,
26,374,0.0163958,17.8676,
49,2857,0.551852,36.5213,
4,9,7.096e-06,10,
54,2413,0.11674,46.3661,
114,8550,1.68755,93.6726,
1,1,4.624e-06,0,
36,1116,0.0518617,24.4804,
63,3160,0.613073,45.2465,
2,2,3.765e-06,2,
40,2040,0.0967725,35.9895,
105,5804,1.13165,83.5162,
4,12,9.922e-06,10,
21,795,0.0353414,16.9952,
73,5471,1.065,69.5042,
2,4,3.87e-06,6,
61,2474,0.118575,54.6633,
38,2684,0.502062,28.9172,
4,12,8.339e-06,10,
8,76,0.00279977,5.9647,
100,7968,1.55316,75.2523,
7,16,1.4621e-05,24,
31,903,0.042453,30.5363,
67,7028,1.48345,44.8041,
5,11,9.936e-06,20,
33,1234,0.0591743,20.4381,
130,8518,1.71169,118.869,
6,15,1.5083e-05,18,
45,2158,0.102106,37.4682,
29,1529,0.275517,23.0072,
4,12,8.274e-06,10,
31,1232,0.0618639,30.4815,
87,6341,1.31204,62.229,
4,9,7.914e-06,14,
13,264,0.0112673,12.5713,
132,9852,1.97872,105.047,
2,3,4.928e-06,2,
58,2300,0.110031,47.3654,
32,1217,0.226291,25.0496,
4,13,2.1801e-05,14,
8,98,0.00337948,6.31587,
50,3932,0.765007,41.6402,
6,16,1.2896e-05,22,
16,477,0.019763,13.1494,
93,7106,1.38511,74.0232,
5,15,1.2648e-05,16,
35,1550,0.0750276,33.0888,
37,2560,0.470781,27.5283,
6,15,1.2565e-05,22,
13,284,0.0126079,10.6765,
33,2018,0.384881,27.6242,
4,9,6.751e-06,10,
52,2065,0.0989937,38.511,
50,4584,0.85632,46.585,
4,9,7.279e-06,14,
28,966,0.0454769,22.1199,
52,4309,0.821671,41.5102,
3,7,5.304e-06,8,
34,1067,0.0483204,24.8592,
41,2851,0.535843,34.915,
3,5,4.865e-06,12,
22,618,0.0283684,14.6959,
100,8413,1.6344,82.3879,
3,6,5.842e-06,4,
38,1187,0.0541079,30.4221,
62,4067,0.786412,50.5159,
3,6,4.817e-06,12,
23,707,0.0308967,20.8687,
108,8746,1.73644,89.0207,
3,6,5.172e-06,8,
40,1943,0.0901838,33.1165,
87,7894,1.52075,76.0754,
2,4,6.057e-06,6,
22,851,0.0370662,14.7049,
32,1923,0.358659,33.7335,
5,14,1.0187e-05,12,
43,1327,0.0596071,36.0788,
164,9976,1.97918,153.237,
6,15,1.2759e-05,18,
18,433,0.0192573,14.0363,
96,8830,1.74848,82.7487,
3,6,5.747e-06,4,
24,1018,0.049571,18.539,
146,9898,2.0057,117.063,
2,2,4.21e-06,2,
22,565,0.0537102,17.1568,
89,8526,2.43484,71.1114,
4,11,1.5758e-05,6,
66,2433,0.216106,57.5279,
49,2192,0.415451,42.3918,
2,3,3.612e-06,2,
29,1486,0.06452,25.2775,
100,5505,1.89327,89.0328,
4,12,9.654e-06,10,
27,977,0.0786328,19.1534,
51,1637,0.315731,51.663,
7,16,1.3481e-05,24,
39,1356,0.0633566,34.9913,
88,6921,1.31904,78.4278,
1,1,1.962e-06,0,
51,1811,0.0856584,47.4985,
9,125,0.0180632,4.64714,
3,8,5.753e-06,8,
72,2491,0.123813,54.1716,
34,1317,0.2804,32.0165,
5,13,1.0955e-05,20,
34,1424,0.12662,26.0181,
91,6532,1.39551,73.0507,
4,14,9.188e-06,10,
23,638,0.0279331,14.2852,
61,5885,1.13345,48.4854,
1,1,2.178e-06,0,
8,58,0.00224549,6.53595,
44,2847,0.545662,37.7033,
1,1,3.094e-06,0,
9,65,0.0022709,8.7403,
70,5299,0.955293,50.7226,
3,10,7.205e-06,8,
45,1178,0.0529281,38.1986,
41,3264,0.742005,31.0559,
2,3,5.001e-06,2,
33,1243,0.0558331,22.7216,
62,5021,0.936513,57.7766,
1,1,1.752e-06,0,
11,183,0.00647969,5.58511,
80,5910,1.05853,71.2921,
3,8,5.757e-06,8,
50,2124,0.0924559,39.6748,
95,6885,1.24843,78.61,
3,10,6.04e-06,8,
50,2181,0.0999657,37.6279,
93,8393,1.54223,80.2006,
3,6,4.622e-06,8,
15,394,0.0149002,10.743,
103,9492,1.74669,73.9881,
1,1,2.071e-06,0,
51,2016,0.0902984,51.5798,
85,8404,1.53308,65.6611,
3,7,5.301e-06,4,
24,981,0.0418645,17.0494,
83,8535,1.563,67.1494,
2,2,3.447e-06,6,
43,2357,0.10324,29.9222,
140,9922,1.8371,106.548,
4,12,7.9e-06,10,
53,1967,0.0862989,45.7145,
74,6758,1.23126,56.8749,
2,2,1.0432e-05,2,
50,1858,0.0838808,39.9931,
76,2900,0.509326,59.4942,
3,7,5.193e-06,4,
22,795,0.0321227,19.7978,
116,7239,1.33342,98.9587,
1,1,2.223e-06,0,
35,1066,0.0456745,34.2426,
42,3172,0.553675,37.3818,
3,5,4.536e-06,8,
41,2116,0.0939529,33.5536,
114,8077,1.48601,96.4128,
4,8,6.266e-06,10,
52,1800,0.0796692,37.5898,
118,9926,1.81745,94.5999,
3,5,1.523e-05,8,
8,112,0.00376,5.79839,
40,1972,0.356107,28.3105,
4,10,1.1817e-05,18,
44,2330,0.108484,31.9079,
89,6238,1.13861,71.9695,
2,4,1.2136e-05,2,
43,2243,0.100045,33.9375,
27,709,0.119485,19.8854,
3,10,5.817e-06,8,
41,1303,0.0585737,34.6114,
47,2894,0.496423,36.4145,
6,15,1.0257e-05,18,
44,2080,0.0921354,34.0325,
18,589,0.0925815,14.5744,
5,16,1.0837e-05,16,
29,1234,0.0536223,20.8601,
104,7505,1.36295,98.7697,
6,16,1.5968e-05,18,
36,1133,0.0492309,26.5879,
41,2979,0.525611,35.6484,
4,11,1.4799e-05,14,
42,1663,0.075888,37.744,
59,3310,0.577856,46.2811,
5,15,1.0195e-05,16,
58,1856,0.0836425,47.7751,
80,6098,1.15722,62.7842,
4,15,1.0365e-05,14,
46,1482,0.069112,35.5447,
118,9213,2.09292,98.3745,
3,8,5.944e-06,8,
34,1406,0.0632907,23.2058,
129,9648,1.91606,112.286,
4,9,2.1798e-05,14,
27,916,0.0411695,27.4676,
78,6336,1.25069,76.7597,
4,12,8.452e-06,10,
49,2084,0.0937569,40.6076,
80,6556,1.18961,70.6205,
1,1,2.136e-06,0,
71,2341,0.105886,59.567,
103,8220,1.50023,77.2117,
4,8,6.035e-06,10,
11,161,0.00622861,8.43501,
47,2444,0.636118,41.6949,
6,16,1.7139e-05,22,
30,578,0.053529,23.2285,
93,6422,1.84047,77.35,
3,6,6.437e-06,8,
33,1324,0.0596707,23.6873,
42,3293,0.943684,32.1032,
3,6,1.1691e-05,8,
24,715,0.0343407,18.9237,
87,7258,1.79268,70.4839,
4,12,1.1122e-05,14,
37,1462,0.0738186,34.2406,
56,4951,1.15262,51.858,
5,15,2.0466e-05,16,
18,426,0.0183981,17.4212,
10,104,0.0154379,6.07266,
2,2,2.6e-06,6,
18,571,0.0236335,12.6267,
38,1791,0.327915,39.2673,
3,7,1.1189e-05,8,
22,795,0.0334652,17.6809,
39,2001,0.36133,29.5676,
7,16,1.4184e-05,24,
42,1929,0.0868111,36.8143,
50,3638,0.65047,50.7358,
4,14,1.1696e-05,14,
63,2469,0.113907,50.787,
71,5494,0.990396,59.279,
3,10,5.541e-06,8,
29,1345,0.0589699,25.1604,
73,3825,0.705614,67.3023,
6,16,1.0946e-05,22,
30,615,0.0256498,20.2072,
67,5776,1.13956,55.2393,
2,2,1.0631e-05,6,
28,660,0.0308458,24.9329,
77,3639,0.65133,61.5764,
4,14,2.6559e-05,10,
17,469,0.0188574,12.0445,
109,7734,1.41902,83.1061,
3,6,4.74e-06,8,
31,1143,0.0496889,27.6186,
59,4862,0.894651,44.3127,
3,6,7.721e-06,12,
45,1940,0.0873357,31.3984,
117,8655,1.57536,96.4622,
3,6,5.798e-06,4,
19,633,0.027071,21.6627,
117,9655,1.7833,99.7893,
5,14,1.0136e-05,12,
14,260,0.0106039,9.83045,
39,1828,0.330883,34.5203,
3,5,4.32e-06,12,
12,239,0.00921985,8.66672,
102,8000,1.45052,90.3371,
2,2,3.782e-06,6,
36,1773,0.0781677,25.2331,
52,3662,0.687632,39.784,
3,7,5.415e-06,8,
38,1701,0.081896,30.7579,
