1,727.160738
2,722.848631
3,722.848631
4,696.713702
5,671.430546
6,671.430546
7,671.430546
8,666.247859
9,653.414619
10,653.414619
11,653.414619
12,639.626795
13,610.601595
14,610.601595
15,610.601595
16,610.601595
17,610.601595
18,583.436597
19,583.436597
20,582.424641
21,582.424641
22,582.424641
23,582.424641
24,582.424641
25,580.657377
26,580.657377
27,570.95453
28,570.95453
29,570.95453
30,559.086007
31,554.278311
32,554.278311
33,554.278311
34,554.278311
35,554.278311
36,554.278311
37,554.278311
38,554.278311
39,554.278311
40,554.278311
41,554.278311
42,547.21162
43,547.21162
44,547.21162
45,547.21162
46,547.21162
47,546.990683
48,546.990683
49,546.990683
50,546.990683
51,546.990683
52,542.203406
53,542.203406
54,542.203406
55,542.203406
56,542.203406
57,542.203406
58,542.203406
59,542.203406
60,542.203406
61,542.203406
62,542.203406
63,542.203406
64,542.203406
65,542.203406
66,542.203406
67,542.203406
68,542.203406
69,540.039937
70,540.039937
71,540.039937
72,540.039937
73,540.039937
74,540.039937
75,540.039937
76,540.039937
77,540.039937
78,540.039937
79,540.039937
80,540.039937
81,540.039937
82,540.039937
83,478.068231
84,478.068231
85,478.068231
86,478.068231
87,478.068231
88,478.068231
89,478.068231
90,478.068231
91,478.068231
92,478.068231
93,478.068231
94,478.068231
95,478.068231
96,462.851304
97,440.454655
98,440.454655
99,440.14667
100,440.14667
101,440.14667
102,440.14667
103,440.14667
104,440.14667
105,440.14667
106,440.14667
107,440.14667
108,440.14667
109,433.40007
110,431.003217
111,431.003217
112,431.003217
113,431.003217
114,431.003217
115,430.983593
116,430.983593
117,430.983593
118,430.983593
119,430.983593
120,430.983593
121,430.983593
122,430.983593
123,430.983593
124,430.983593
125,430.983593
126,430.983593
127,429.771677
128,429.771677
129,429.771677
130,429.771677
131,429.771677
132,429.771677
133,429.771677
134,429.771677
135,429.771677
136,429.771677
137,429.771677
138,429.771677
139,429.771677
140,429.771677
141,423.518256
142,423.518256
143,423.518256
144,409.769131
145,409.769131
146,409.769131
147,409.769131
148,409.769131
149,409.769131
150,409.769131
151,403.474586
152,403.474586
153,403.474586
154,403.474586
155,403.474586
156,403.474586
157,403.474586
158,403.474586
159,403.474586
160,403.474586
161,403.474586
162,403.474586
163,403.474586
164,403.474586
165,401.471002
166,395.409477
167,395.409477
168,395.409477
169,395.409477
170,395.409477
171,395.409477
172,395.409477
173,395.409477
174,395.409477
175,393.812234
176,393.812234
177,393.812234
178,393.812234
179,393.812234
180,393.812234
181,393.812234
182,393.812234
183,393.812234
184,393.812234
185,393.812234
186,388.585554
187,388.585554
188,388.585554
189,388.585554
190,388.297107
191,388.297107
192,388.297107
193,388.297107
194,388.297107
195,388.297107
196,388.072317
197,388.072317
198,388.072317
199,388.072317
200,388.072317
201,388.072317
202,388.072317
203,388.072317
204,388.072317
205,387.131782
206,387.131782
207,385.55374
208,385.55374
209,385.55374
210,385.55374
211,385.55374
212,385.55374
213,385.55374
214,385.55374
215,385.55374
216,385.55374
217,385.55374
218,385.55374
219,385.55374
220,385.55374
221,385.55374
222,385.55374
223,385.55374
224,385.55374
225,385.55374
226,385.55374
227,385.55374
228,385.55374
229,385.55374
230,385.55374
231,385.55374
232,385.55374
233,385.55374
234,385.55374
235,385.55374
236,385.55374
237,385.55374
238,385.55374
239,385.55374
240,385.55374
241,385.55374
242,385.55374
243,385.55374
244,385.55374
245,385.55374
246,385.55374
247,385.55374
248,385.55374
249,385.55374
250,385.55374
251,385.55374
252,385.55374
253,385.55374
254,385.55374
255,385.55374
256,385.55374
257,385.55374
258,385.55374
259,385.55374
260,385.55374
261,385.55374
262,385.55374
263,385.55374
264,385.55374
265,385.55374
266,385.55374
267,380.332357
268,380.332357
269,380.332357
270,380.332357
271,380.332357
272,380.332357
273,380.332357
274,380.332357
275,380.332357
276,380.332357
277,380.332357
278,380.332357
279,380.332357
280,380.332357
281,380.332357
282,380.332357
283,380.332357
284,380.332357
285,380.332357
286,380.332357
287,380.332357
288,380.332357
289,380.332357
290,380.332357
291,380.332357
292,380.332357
293,380.332357
294,380.332357
295,380.332357
296,380.332357
297,380.332357
298,380.332357
299,380.332357
300,380.332357
301,380.332357
302,380.332357
303,380.332357
304,380.332357
305,380.332357
306,380.332357
307,380.332357
308,380.332357
309,380.332357
310,380.332357
311,380.332357
312,380.332357
313,380.332357
314,380.332357
315,380.332357
316,380.332357
317,380.332357
318,380.332357
319,378.005567
320,378.005567
321,378.005567
322,378.005567
323,378.005567
324,378.005567
325,378.005567
326,378.005567
327,378.005567
328,378.005567
329,378.005567
330,378.005567
331,378.005567
332,378.005567
333,378.005567
334,378.005567
335,371.477017
336,371.477017
337,371.477017
338,371.477017
339,371.477017
340,371.477017
341,371.477017
342,371.477017
343,371.477017
344,371.477017
345,371.477017
346,371.477017
347,369.378605
348,369.378605
349,369.378605
350,369.378605
351,369.378605
352,369.378605
353,369.378605
354,369.378605
355,369.378605
356,369.378605
357,367.314633
358,367.314633
359,367.314633
360,367.314633
361,367.314633
362,367.314633
363,362.514157
364,362.514157
365,362.514157
366,362.514157
367,362.514157
368,361.058049
369,361.058049
370,361.058049
371,361.058049
372,361.058049
373,361.058049
374,361.058049
375,361.058049
376,361.058049
377,361.058049
378,361.058049
379,361.058049
380,361.058049
381,361.058049
382,361.058049
383,361.058049
384,361.058049
385,361.058049
386,361.058049
387,361.058049
388,361.058049
389,361.058049
390,361.058049
391,361.058049
392,361.058049
393,361.058049
394,361.058049
395,361.058049
396,361.058049
397,361.058049
398,361.058049
399,361.058049
400,361.058049
401,361.058049
402,361.058049
403,361.058049
404,361.058049
405,361.058049
406,361.058049
407,361.058049
408,361.058049
409,361.058049
410,361.058049
411,358.303413
412,358.303413
413,358.303413
414,358.303413
415,358.303413
416,358.303413
417,358.303413
418,358.303413
419,358.303413
420,358.303413
421,358.303413
422,358.303413
423,358.303413
424,358.303413
425,358.303413
426,358.303413
427,358.303413
428,358.303413
429,358.303413
430,358.303413
431,358.303413
432,358.303413
433,358.303413
434,358.303413
435,358.303413
436,358.303413
437,358.303413
438,358.303413
439,358.303413
440,358.303413
441,358.303413
442,358.303413
443,356.995687
444,356.995687
445,356.995687
446,356.995687
447,356.995687
448,356.995687
449,356.995687
450,356.995687
451,351.373925
452,351.373925
453,351.373925
454,351.373925
455,351.373925
456,351.373925
457,351.373925
458,351.373925
459,351.373925
460,351.373925
461,351.373925
462,351.373925
463,351.373925
464,351.373925
465,351.373925
466,351.373925
467,351.373925
468,351.373925
469,351.373925
470,351.373925
471,351.373925
472,351.373925
473,351.373925
474,351.373925
475,350.543594
476,350.543594
477,350.543594
478,350.543594
479,350.543594
480,350.543594
481,350.543594
482,350.543594
483,350.543594
484,350.543594
485,350.543594
486,350.543594
487,350.543594
488,350.543594
489,350.543594
490,350.543594
491,350.543594
492,350.543594
493,350.543594
494,350.543594
495,350.543594
496,350.543594
497,350.543594
498,350.543594
499,350.543594
500,350.543594
501,350.543594
502,350.543594
503,350.543594
504,350.543594
505,350.543594
506,350.543594
507,350.543594
508,350.543594
509,350.543594
510,350.543594
511,350.543594
512,350.543594
513,350.543594
514,350.543594
515,350.543594
516,350.543594
517,350.543594
518,350.543594
519,350.543594
520,350.543594
521,350.543594
522,338.668074
523,338.668074
524,338.668074
525,338.668074
526,337.432006
527,337.432006
528,337.432006
529,337.432006
530,337.432006
531,337.432006
532,337.432006
533,337.432006
534,337.432006
535,337.432006
536,337.432006
537,337.432006
538,337.432006
539,337.432006
540,337.432006
541,337.432006
542,337.432006
543,337.432006
544,337.432006
545,337.432006
546,337.432006
547,337.432006
548,337.432006
549,337.432006
550,337.432006
551,337.432006
552,337.432006
553,337.432006
554,337.432006
555,337.432006
556,337.432006
557,337.432006
558,337.432006
559,337.432006
560,337.432006
561,337.432006
562,337.432006
563,337.432006
564,337.432006
565,337.432006
566,337.432006
567,337.432006
568,337.432006
569,337.432006
570,337.432006
571,337.432006
572,337.432006
573,337.432006
574,337.432006
575,337.432006
576,337.432006
577,337.432006
578,337.432006
579,337.432006
580,337.432006
581,337.432006
